0.0864776079542935 0.656316970475018
12.4822150756871 0.386409640777856
25.754046044645 0
35.8429798910261 0.656316970475018
46.113216258785 0.386409640777856
59.2409954542693 0
66.7082721838461 0.656316970475018
78.6277196882293 0.386409640777856
0.0864776079542935 14.48108947929
12.4822150756871 15.656316970475
25.754046044645 15.3864096407779
35.8429798910261 14.48108947929
46.113216258785 15.656316970475
59.2409954542693 15.3864096407779
66.7082721838461 14.48108947929
78.6277196882293 15.656316970475
0.0864776079542935 30.3864096407779
12.4822150756871 29.48108947929
25.754046044645 30.656316970475
35.8429798910261 30.3864096407779
46.113216258785 29.48108947929
59.2409954542693 30.656316970475
66.7082721838461 30.3864096407779
78.6277196882293 29.48108947929
