79.3184483479708 23.6515993243083
79.4966033063829 19.4260584879667
74.2891162782907 16.0011265352368
78.6435810085386 16.1609789784998
77.133964151144 16.7818249370903
76.1527675930411 21.4163133082911
77.8927065171301 12.467237893492
73.0773327779025 20.9855446340516
77.2559383232147 20.1273219622672
77.6405182722956 14.0551719646901
75.6619342099875 15.1330555658788
77.7528980132192 18.1729552159086
79.4773779772222 20.1072872942314
74.0434305947274 23.7938063750044
75.6983425803483 21.1145312106237
79.5201161820441 18.7978610889986
79.8258114270866 22.1962766228244
72.9398988932371 14.2736872248352
75.7999766524881 15.2554393764585
76.4826619699597 21.9379018228501
79.2322510983795 20.3184578446671
73.1096813417971 14.8865368757397
79.9111338313669 12.5158655522391
79.5733458604664 13.6857491293922
72.659500464797 14.5966249806806
76.113694274798 17.7527827704325
75.1216277368367 14.3689241074026
79.2459050472826 20.6322700520977
75.5757570248097 12.0946168648079
78.6880340799689 16.5058795753866
77.9007649421692 18.1728924997151
78.4884411301464 12.0188466506079
75.1048662625253 18.9792480301112
77.4813578352332 13.8948624981567
72.0315867103636 16.3083396703005
78.6633286420256 19.7475825408474
72.0586731750518 21.3098803516477
73.6612717825919 18.7637620987371
79.2528112623841 14.8044407833368
76.8942291475832 13.0797661961988
75.0364739242941 13.0273447791114
75.4861726798117 15.6626204336062
72.2994482629001 20.0091181760654
79.7883193101734 12.002866758965
75.4540099911392 14.5028394833207
79.6606127731502 23.1964095281437
79.1020392440259 23.1077369833365
77.1198301557451 20.8091316120699
